run_id,vin,model_variant,line_entry_time,line_entry_minute,bottleneck_impacted,defect_risk,sensorless_drift_flagged,machine_failure_impacted,flagged_for_inspection,affected_events
RUN-007,VIN-2027097,SUV,2026-08-07 06:22:39,22.66,False,False,False,False,False,
RUN-007,VIN-2027098,Sedan,2026-08-07 06:24:00,24.0,False,False,False,False,False,
RUN-007,VIN-2027099,Sedan,2026-08-07 06:25:20,25.34,False,False,False,False,False,
RUN-007,VIN-2027100,Sedan,2026-08-07 06:26:42,26.71,False,False,False,False,False,
RUN-007,VIN-2027101,Sedan,2026-08-07 06:28:08,28.14,False,False,False,False,False,
RUN-007,VIN-2027102,EV,2026-08-07 06:29:11,29.19,False,False,False,False,False,
RUN-007,VIN-2027103,Sedan,2026-08-07 06:30:36,30.61,False,False,False,False,False,
RUN-007,VIN-2027104,Sedan,2026-08-07 06:31:49,31.83,False,False,False,False,False,
RUN-007,VIN-2027105,Sedan,2026-08-07 06:33:20,33.35,False,False,False,False,False,
RUN-007,VIN-2027106,SUV,2026-08-07 06:34:37,34.63,False,False,False,False,False,
RUN-007,VIN-2027107,SUV,2026-08-07 06:36:00,36.01,False,False,False,False,False,
RUN-007,VIN-2027108,EV,2026-08-07 06:37:12,37.21,False,False,False,False,False,
RUN-007,VIN-2027109,Sedan,2026-08-07 06:38:31,38.52,False,False,False,False,False,
RUN-007,VIN-2027110,Sedan,2026-08-07 06:39:54,39.91,False,False,False,False,False,
RUN-007,VIN-2027111,Sedan,2026-08-07 06:41:16,41.27,False,False,False,False,False,
RUN-007,VIN-2027112,Sedan,2026-08-07 06:42:37,42.63,False,False,False,False,False,
RUN-007,VIN-2027113,SUV,2026-08-07 06:44:03,44.06,False,False,False,False,False,
RUN-007,VIN-2027114,Sedan,2026-08-07 06:45:28,45.48,False,False,False,False,False,
RUN-007,VIN-2027115,SUV,2026-08-07 06:46:32,46.55,False,False,False,False,False,
RUN-007,VIN-2027116,EV,2026-08-07 06:47:55,47.93,False,False,False,False,False,
RUN-007,VIN-2027117,EV,2026-08-07 06:49:18,49.31,False,False,False,False,False,
RUN-007,VIN-2027118,Sedan,2026-08-07 06:50:29,50.5,False,False,False,False,False,
RUN-007,VIN-2027119,Sedan,2026-08-07 06:51:57,51.96,False,False,False,False,False,
RUN-007,VIN-2027120,SUV,2026-08-07 06:53:22,53.37,False,False,False,False,False,
RUN-007,VIN-2027121,Sedan,2026-08-07 06:54:35,54.59,False,False,False,False,False,
RUN-007,VIN-2027122,SUV,2026-08-07 06:56:02,56.03,False,False,False,False,False,
RUN-007,VIN-2027123,Sedan,2026-08-07 06:57:02,57.05,False,False,False,False,False,
RUN-007,VIN-2027124,Sedan,2026-08-07 06:58:50,58.83,False,False,False,False,False,
RUN-007,VIN-2027125,Sedan,2026-08-07 07:00:01,60.03,False,False,False,False,False,
RUN-007,VIN-2027126,SUV,2026-08-07 07:01:13,61.23,False,False,False,False,False,
RUN-007,VIN-2027127,Sedan,2026-08-07 07:02:35,62.59,False,False,False,False,False,
RUN-007,VIN-2027128,Sedan,2026-08-07 07:03:57,63.95,False,False,False,False,False,
RUN-007,VIN-2027129,Sedan,2026-08-07 07:05:23,65.4,False,False,False,False,False,
RUN-007,VIN-2027130,Sedan,2026-08-07 07:06:43,66.73,False,False,False,False,False,
RUN-007,VIN-2027131,Sedan,2026-08-07 07:08:00,68.0,False,False,False,False,False,
RUN-007,VIN-2027132,SUV,2026-08-07 07:09:13,69.23,False,False,False,False,False,
RUN-007,VIN-2027133,Sedan,2026-08-07 07:10:37,70.63,False,False,False,False,False,
RUN-007,VIN-2027134,Sedan,2026-08-07 07:12:00,72.01,False,False,False,False,False,
RUN-007,VIN-2027135,SUV,2026-08-07 07:13:17,73.3,False,False,False,False,False,
RUN-007,VIN-2027136,SUV,2026-08-07 07:14:46,74.77,False,False,False,False,False,
RUN-007,VIN-2027137,EV,2026-08-07 07:15:53,75.89,False,False,False,False,False,
RUN-007,VIN-2027138,Sedan,2026-08-07 07:17:25,77.43,False,False,False,False,False,
RUN-007,VIN-2027139,EV,2026-08-07 07:18:39,78.65,False,False,False,False,False,
RUN-007,VIN-2027140,EV,2026-08-07 07:20:01,80.03,False,False,False,False,False,
RUN-007,VIN-2027141,SUV,2026-08-07 07:21:29,81.49,False,False,False,False,False,
RUN-007,VIN-2027142,Sedan,2026-08-07 07:22:46,82.78,False,False,False,False,False,
RUN-007,VIN-2027143,Sedan,2026-08-07 07:24:11,84.19,False,False,False,False,False,
RUN-007,VIN-2027144,Sedan,2026-08-07 07:25:20,85.34,False,False,False,False,False,
RUN-007,VIN-2027145,Sedan,2026-08-07 07:26:39,86.66,False,False,False,False,False,
RUN-007,VIN-2027146,Sedan,2026-08-07 07:28:02,88.04,False,False,False,False,False,
RUN-007,VIN-2027147,EV,2026-08-07 07:29:30,89.52,False,False,False,False,False,
RUN-007,VIN-2027148,EV,2026-08-07 07:30:36,90.61,False,False,False,False,False,
RUN-007,VIN-2027149,Sedan,2026-08-07 07:32:06,92.12,False,False,False,False,False,
RUN-007,VIN-2027150,SUV,2026-08-07 07:33:12,93.21,False,False,False,False,False,
RUN-007,VIN-2027151,Sedan,2026-08-07 07:34:38,94.64,False,False,False,False,False,
RUN-007,VIN-2027152,Sedan,2026-08-07 07:36:12,96.21,False,False,False,False,False,
RUN-007,VIN-2027153,SUV,2026-08-07 07:37:12,97.21,False,False,False,False,False,
RUN-007,VIN-2027154,Sedan,2026-08-07 07:38:32,98.55,False,False,False,False,False,
RUN-007,VIN-2027155,Sedan,2026-08-07 07:40:07,100.12,False,False,False,False,False,
RUN-007,VIN-2027156,SUV,2026-08-07 07:41:28,101.48,False,False,False,False,False,
RUN-007,VIN-2027157,SUV,2026-08-07 07:42:48,102.81,False,False,False,False,False,
RUN-007,VIN-2027158,SUV,2026-08-07 07:44:06,104.11,False,False,False,False,False,
RUN-007,VIN-2027159,SUV,2026-08-07 07:45:17,105.3,False,False,False,False,False,
RUN-007,VIN-2027160,SUV,2026-08-07 07:46:40,106.68,False,False,False,False,False,
RUN-007,VIN-2027161,Sedan,2026-08-07 07:48:07,108.13,False,False,False,False,False,
RUN-007,VIN-2027162,EV,2026-08-07 07:49:20,109.33,False,False,False,False,False,
RUN-007,VIN-2027163,Sedan,2026-08-07 07:50:32,110.55,False,False,False,False,False,
RUN-007,VIN-2027164,Sedan,2026-08-07 07:52:04,112.08,False,False,False,False,False,
RUN-007,VIN-2027165,Sedan,2026-08-07 07:53:16,113.28,False,False,False,False,False,
RUN-007,VIN-2027166,EV,2026-08-07 07:54:43,114.73,False,False,False,False,False,
RUN-007,VIN-2027167,Sedan,2026-08-07 07:56:05,116.09,False,False,False,False,False,
RUN-007,VIN-2027168,SUV,2026-08-07 07:57:30,117.5,False,False,False,False,False,
RUN-007,VIN-2027169,Sedan,2026-08-07 07:58:39,118.65,False,False,False,False,False,
RUN-007,VIN-2027170,SUV,2026-08-07 07:59:55,119.92,False,False,False,False,False,
RUN-007,VIN-2027171,Sedan,2026-08-07 08:01:11,121.19,False,False,False,False,False,
RUN-007,VIN-2027172,Sedan,2026-08-07 08:02:36,122.6,False,False,False,False,False,
RUN-007,VIN-2027173,SUV,2026-08-07 08:04:07,124.12,False,False,False,False,False,
RUN-007,VIN-2027174,EV,2026-08-07 08:05:23,125.39,False,False,False,False,False,
RUN-007,VIN-2027175,SUV,2026-08-07 08:06:35,126.59,False,False,False,False,False,
RUN-007,VIN-2027176,Sedan,2026-08-07 08:07:57,127.95,False,False,False,False,False,
RUN-007,VIN-2027177,Sedan,2026-08-07 08:09:16,129.28,False,False,False,False,False,
RUN-007,VIN-2027178,SUV,2026-08-07 08:10:37,130.62,False,False,False,False,False,
RUN-007,VIN-2027179,Sedan,2026-08-07 08:11:48,131.8,False,False,False,False,False,
RUN-007,VIN-2027180,EV,2026-08-07 08:13:21,133.36,False,False,False,False,False,
RUN-007,VIN-2027181,Sedan,2026-08-07 08:14:37,134.63,False,False,False,False,False,
RUN-007,VIN-2027182,EV,2026-08-07 08:15:59,135.99,False,False,False,False,False,
RUN-007,VIN-2027183,SUV,2026-08-07 08:17:23,137.39,False,False,False,False,False,
RUN-007,VIN-2027184,SUV,2026-08-07 08:18:45,138.76,False,False,False,False,False,
RUN-007,VIN-2027185,EV,2026-08-07 08:19:59,139.99,False,False,False,False,False,
RUN-007,VIN-2027186,SUV,2026-08-07 08:21:23,141.39,False,False,False,False,False,
RUN-007,VIN-2027187,Sedan,2026-08-07 08:22:41,142.69,False,False,False,False,False,
RUN-007,VIN-2027188,Sedan,2026-08-07 08:23:50,143.84,False,False,False,False,False,
RUN-007,VIN-2027189,SUV,2026-08-07 08:25:10,145.18,False,False,False,False,False,
RUN-007,VIN-2027190,SUV,2026-08-07 08:26:42,146.72,False,False,False,False,False,
RUN-007,VIN-2027191,Sedan,2026-08-07 08:27:59,147.99,False,False,False,False,False,
RUN-007,VIN-2027192,Sedan,2026-08-07 08:29:21,149.36,False,False,False,False,False,
RUN-007,VIN-2027193,EV,2026-08-07 08:30:38,150.64,False,False,False,False,False,
RUN-007,VIN-2027194,Sedan,2026-08-07 08:31:55,151.93,False,False,False,False,False,
RUN-007,VIN-2027195,Sedan,2026-08-07 08:33:13,153.23,False,False,False,False,False,
RUN-007,VIN-2027196,Sedan,2026-08-07 08:34:39,154.66,False,False,False,False,False,
RUN-007,VIN-2027197,EV,2026-08-07 08:35:53,155.89,False,False,False,False,False,
RUN-007,VIN-2027198,Sedan,2026-08-07 08:37:26,157.44,False,False,False,False,False,
RUN-007,VIN-2027199,Sedan,2026-08-07 08:38:35,158.6,False,False,False,False,False,
RUN-007,VIN-2027200,Sedan,2026-08-07 08:39:54,159.91,False,False,False,False,False,
RUN-007,VIN-2027201,Sedan,2026-08-07 08:41:18,161.31,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027202,Sedan,2026-08-07 08:42:38,162.63,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027203,Sedan,2026-08-07 08:43:56,163.94,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027204,SUV,2026-08-07 08:45:27,165.45,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027205,Sedan,2026-08-07 08:46:37,166.62,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027206,SUV,2026-08-07 08:48:02,168.05,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027207,Sedan,2026-08-07 08:49:27,169.45,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027208,SUV,2026-08-07 08:50:40,170.68,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027209,Sedan,2026-08-07 08:51:53,171.89,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027210,SUV,2026-08-07 08:53:15,173.26,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027211,SUV,2026-08-07 08:54:37,174.63,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027212,SUV,2026-08-07 08:56:06,176.11,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027213,Sedan,2026-08-07 08:57:19,177.33,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027214,EV,2026-08-07 08:58:35,178.59,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027215,SUV,2026-08-07 08:59:59,179.98,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027216,Sedan,2026-08-07 09:01:33,181.55,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027217,SUV,2026-08-07 09:02:37,182.63,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027218,Sedan,2026-08-07 09:04:00,184.01,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027219,SUV,2026-08-07 09:05:18,185.31,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027220,SUV,2026-08-07 09:06:39,186.66,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027221,SUV,2026-08-07 09:08:00,188.01,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027222,Sedan,2026-08-07 09:09:19,189.33,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027223,Sedan,2026-08-07 09:10:40,190.68,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027224,EV,2026-08-07 09:11:55,191.93,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027225,SUV,2026-08-07 09:13:24,193.4,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027226,Sedan,2026-08-07 09:14:42,194.7,False,True,False,False,True,RUN007-EVT01
RUN-007,VIN-2027227,SUV,2026-08-07 09:15:51,195.86,False,False,False,False,False,
RUN-007,VIN-2027228,Sedan,2026-08-07 09:17:12,197.21,False,False,False,False,False,
RUN-007,VIN-2027229,Sedan,2026-08-07 09:18:45,198.75,False,False,False,False,False,
RUN-007,VIN-2027230,SUV,2026-08-07 09:19:58,199.98,False,False,False,False,False,
RUN-007,VIN-2027231,EV,2026-08-07 09:21:20,201.34,False,False,False,False,False,
RUN-007,VIN-2027232,EV,2026-08-07 09:22:44,202.74,False,False,False,False,False,
RUN-007,VIN-2027233,EV,2026-08-07 09:24:04,204.07,False,False,False,False,False,
RUN-007,VIN-2027234,SUV,2026-08-07 09:25:20,205.34,False,False,False,False,False,
RUN-007,VIN-2027235,Sedan,2026-08-07 09:26:47,206.79,False,False,False,False,False,
RUN-007,VIN-2027236,SUV,2026-08-07 09:27:58,207.97,False,False,False,False,False,
RUN-007,VIN-2027237,Sedan,2026-08-07 09:29:19,209.32,False,False,False,False,False,
RUN-007,VIN-2027238,SUV,2026-08-07 09:30:33,210.55,False,False,False,False,False,
RUN-007,VIN-2027239,Sedan,2026-08-07 09:32:02,212.04,False,False,False,False,False,
RUN-007,VIN-2027240,Sedan,2026-08-07 09:33:24,213.41,False,False,False,False,False,
RUN-007,VIN-2027241,EV,2026-08-07 09:34:41,214.69,False,False,False,False,False,
RUN-007,VIN-2027242,Sedan,2026-08-07 09:36:02,216.05,False,False,False,False,False,
RUN-007,VIN-2027243,Sedan,2026-08-07 09:37:16,217.28,False,False,False,False,False,
RUN-007,VIN-2027244,Sedan,2026-08-07 09:38:41,218.69,False,False,False,False,False,
RUN-007,VIN-2027245,Sedan,2026-08-07 09:40:02,220.05,False,False,False,False,False,
RUN-007,VIN-2027246,SUV,2026-08-07 09:41:21,221.35,False,False,False,False,False,
RUN-007,VIN-2027247,EV,2026-08-07 09:42:39,222.65,False,False,False,False,False,
RUN-007,VIN-2027248,EV,2026-08-07 09:44:06,224.1,False,False,False,False,False,
RUN-007,VIN-2027249,Sedan,2026-08-07 09:45:20,225.35,False,False,False,False,False,
RUN-007,VIN-2027250,Sedan,2026-08-07 09:46:36,226.61,False,False,False,False,False,
RUN-007,VIN-2027251,Sedan,2026-08-07 09:47:53,227.89,False,False,False,False,False,
RUN-007,VIN-2027252,Sedan,2026-08-07 09:49:17,229.3,False,False,False,False,False,
RUN-007,VIN-2027253,SUV,2026-08-07 09:50:37,230.62,False,False,False,False,False,
RUN-007,VIN-2027254,Sedan,2026-08-07 09:52:07,232.13,False,False,False,False,False,
RUN-007,VIN-2027255,EV,2026-08-07 09:53:19,233.33,False,False,False,False,False,
RUN-007,VIN-2027256,Sedan,2026-08-07 09:54:45,234.76,False,False,False,False,False,
RUN-007,VIN-2027257,SUV,2026-08-07 09:55:54,235.91,False,False,False,False,False,
RUN-007,VIN-2027258,Sedan,2026-08-07 09:57:17,237.3,False,False,False,False,False,
RUN-007,VIN-2027259,Sedan,2026-08-07 09:58:36,238.6,False,False,False,False,False,
RUN-008,VIN-2027260,SUV,2026-08-08 06:00:01,0.03,False,False,False,False,False,
RUN-008,VIN-2027261,SUV,2026-08-08 06:01:25,1.42,False,False,False,False,False,
RUN-008,VIN-2027262,EV,2026-08-08 06:02:46,2.77,False,False,False,False,False,
RUN-008,VIN-2027263,Sedan,2026-08-08 06:03:51,3.85,False,False,False,False,False,
RUN-008,VIN-2027264,Sedan,2026-08-08 06:05:24,5.4,False,False,False,False,False,
RUN-008,VIN-2027265,SUV,2026-08-08 06:06:43,6.73,False,False,False,False,False,
RUN-008,VIN-2027266,Sedan,2026-08-08 06:08:06,8.1,False,False,False,False,False,
RUN-008,VIN-2027267,EV,2026-08-08 06:09:09,9.16,False,False,False,False,False,
RUN-008,VIN-2027268,Sedan,2026-08-08 06:10:43,10.72,False,False,False,False,False,
RUN-008,VIN-2027269,EV,2026-08-08 06:12:01,12.03,False,False,False,False,False,
RUN-008,VIN-2027270,SUV,2026-08-08 06:13:19,13.33,False,False,False,False,False,
RUN-008,VIN-2027271,Sedan,2026-08-08 06:14:42,14.7,False,False,False,False,False,
RUN-008,VIN-2027272,EV,2026-08-08 06:16:01,16.02,False,False,False,False,False,
RUN-008,VIN-2027273,EV,2026-08-08 06:17:17,17.29,False,False,False,False,False,
RUN-008,VIN-2027274,Sedan,2026-08-08 06:18:47,18.79,False,False,False,False,False,
RUN-008,VIN-2027275,EV,2026-08-08 06:20:05,20.1,False,False,False,False,False,
RUN-008,VIN-2027276,Sedan,2026-08-08 06:21:19,21.33,False,False,False,False,False,
RUN-008,VIN-2027277,Sedan,2026-08-08 06:22:41,22.7,False,False,False,False,False,
RUN-008,VIN-2027278,SUV,2026-08-08 06:24:04,24.07,False,False,False,False,False,
RUN-008,VIN-2027279,EV,2026-08-08 06:25:19,25.33,False,False,False,False,False,
RUN-008,VIN-2027280,SUV,2026-08-08 06:26:36,26.61,False,False,False,False,False,
RUN-008,VIN-2027281,SUV,2026-08-08 06:28:02,28.05,False,False,False,False,False,
RUN-008,VIN-2027282,Sedan,2026-08-08 06:29:25,29.43,False,False,False,False,False,
RUN-008,VIN-2027283,SUV,2026-08-08 06:30:45,30.75,False,False,False,False,False,
RUN-008,VIN-2027284,Sedan,2026-08-08 06:31:57,31.96,False,False,False,False,False,
RUN-008,VIN-2027285,Sedan,2026-08-08 06:33:23,33.4,False,False,False,False,False,
RUN-008,VIN-2027286,SUV,2026-08-08 06:34:36,34.62,False,False,False,False,False,
RUN-008,VIN-2027287,Sedan,2026-08-08 06:36:04,36.08,False,False,False,False,False,
RUN-008,VIN-2027288,Sedan,2026-08-08 06:37:27,37.45,False,False,False,False,False,
RUN-008,VIN-2027289,EV,2026-08-08 06:38:33,38.55,False,False,False,False,False,
RUN-008,VIN-2027290,SUV,2026-08-08 06:39:56,39.94,False,False,False,False,False,
RUN-008,VIN-2027291,Sedan,2026-08-08 06:41:19,41.32,False,False,False,False,False,
RUN-008,VIN-2027292,EV,2026-08-08 06:42:49,42.83,False,False,False,False,False,
RUN-008,VIN-2027293,SUV,2026-08-08 06:43:52,43.87,False,False,False,False,False,
RUN-008,VIN-2027294,SUV,2026-08-08 06:45:14,45.24,False,False,False,False,False,
RUN-008,VIN-2027295,SUV,2026-08-08 06:46:32,46.55,False,False,False,False,False,
RUN-008,VIN-2027296,EV,2026-08-08 06:48:03,48.07,False,False,False,False,False,
RUN-008,VIN-2027297,Sedan,2026-08-08 06:49:27,49.46,False,False,False,False,False,
RUN-008,VIN-2027298,SUV,2026-08-08 06:50:42,50.7,False,False,False,False,False,
RUN-008,VIN-2027299,Sedan,2026-08-08 06:52:04,52.08,False,False,False,False,False,
RUN-008,VIN-2027300,SUV,2026-08-08 06:53:21,53.36,False,False,False,False,False,
RUN-008,VIN-2027301,Sedan,2026-08-08 06:54:55,54.93,False,False,False,False,False,
RUN-008,VIN-2027302,Sedan,2026-08-08 06:55:59,55.99,False,False,False,False,False,
RUN-008,VIN-2027303,Sedan,2026-08-08 06:57:08,57.14,False,False,False,False,False,
RUN-008,VIN-2027304,SUV,2026-08-08 06:58:27,58.46,False,False,False,False,False,
RUN-008,VIN-2027305,Sedan,2026-08-08 07:00:04,60.07,False,False,False,False,False,
RUN-008,VIN-2027306,SUV,2026-08-08 07:01:23,61.39,False,False,False,False,False,
RUN-008,VIN-2027307,Sedan,2026-08-08 07:02:36,62.6,False,False,False,False,False,
RUN-008,VIN-2027308,Sedan,2026-08-08 07:04:02,64.04,False,False,False,False,False,
RUN-008,VIN-2027309,EV,2026-08-08 07:05:18,65.31,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027310,Sedan,2026-08-08 07:06:37,66.62,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027311,Sedan,2026-08-08 07:08:01,68.03,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027312,Sedan,2026-08-08 07:09:28,69.48,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027313,EV,2026-08-08 07:10:43,70.73,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027314,SUV,2026-08-08 07:12:06,72.11,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027315,EV,2026-08-08 07:13:28,73.48,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027316,EV,2026-08-08 07:14:35,74.59,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027317,SUV,2026-08-08 07:16:02,76.04,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027318,SUV,2026-08-08 07:17:18,77.32,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027319,EV,2026-08-08 07:18:37,78.63,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027320,EV,2026-08-08 07:20:03,80.06,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027321,Sedan,2026-08-08 07:21:17,81.3,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027322,Sedan,2026-08-08 07:22:40,82.67,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027323,SUV,2026-08-08 07:23:54,83.91,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027324,SUV,2026-08-08 07:25:20,85.33,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027325,SUV,2026-08-08 07:26:35,86.59,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027326,Sedan,2026-08-08 07:28:06,88.1,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027327,EV,2026-08-08 07:29:13,89.23,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027328,Sedan,2026-08-08 07:30:38,90.64,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027329,SUV,2026-08-08 07:32:04,92.08,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027330,Sedan,2026-08-08 07:33:22,93.38,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027331,SUV,2026-08-08 07:34:29,94.5,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027332,Sedan,2026-08-08 07:35:53,95.9,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027333,Sedan,2026-08-08 07:37:17,97.28,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027334,Sedan,2026-08-08 07:38:36,98.61,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027335,Sedan,2026-08-08 07:39:57,99.97,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027336,Sedan,2026-08-08 07:41:19,101.33,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027337,Sedan,2026-08-08 07:42:37,102.63,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027338,Sedan,2026-08-08 07:43:55,103.93,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027339,Sedan,2026-08-08 07:45:14,105.25,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027340,Sedan,2026-08-08 07:46:46,106.77,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027341,SUV,2026-08-08 07:48:00,108.01,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027342,SUV,2026-08-08 07:49:21,109.35,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027343,Sedan,2026-08-08 07:50:44,110.75,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027344,SUV,2026-08-08 07:51:52,111.88,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027345,SUV,2026-08-08 07:53:24,113.41,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027346,Sedan,2026-08-08 07:54:37,114.62,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027347,Sedan,2026-08-08 07:56:05,116.09,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027348,SUV,2026-08-08 07:57:13,117.22,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027349,Sedan,2026-08-08 07:58:36,118.61,False,True,False,False,True,RUN008-EVT01
RUN-008,VIN-2027350,EV,2026-08-08 08:00:02,120.04,False,False,False,False,False,
RUN-008,VIN-2027351,Sedan,2026-08-08 08:01:22,121.38,False,False,False,False,False,
RUN-008,VIN-2027352,EV,2026-08-08 08:02:51,122.86,False,False,False,False,False,
RUN-008,VIN-2027353,EV,2026-08-08 08:03:51,123.86,False,False,False,False,False,
RUN-008,VIN-2027354,SUV,2026-08-08 08:05:26,125.43,False,False,False,False,False,
RUN-008,VIN-2027355,SUV,2026-08-08 08:06:34,126.58,False,False,False,False,False,
RUN-008,VIN-2027356,SUV,2026-08-08 08:08:09,128.17,False,False,False,False,False,
RUN-008,VIN-2027357,SUV,2026-08-08 08:09:28,129.47,False,False,False,False,False,
RUN-008,VIN-2027358,EV,2026-08-08 08:10:33,130.56,False,False,False,False,False,
RUN-008,VIN-2027359,SUV,2026-08-08 08:11:56,131.94,False,False,False,False,False,
RUN-008,VIN-2027360,EV,2026-08-08 08:13:21,133.36,False,False,False,False,False,
RUN-008,VIN-2027361,Sedan,2026-08-08 08:14:43,134.73,False,False,False,False,False,
RUN-008,VIN-2027362,Sedan,2026-08-08 08:15:53,135.89,False,False,False,False,False,
RUN-008,VIN-2027363,SUV,2026-08-08 08:17:21,137.36,False,False,False,False,False,
RUN-008,VIN-2027364,SUV,2026-08-08 08:18:39,138.65,False,False,False,False,False,
RUN-008,VIN-2027365,Sedan,2026-08-08 08:20:02,140.04,False,False,False,False,False,
RUN-008,VIN-2027366,SUV,2026-08-08 08:21:21,141.36,False,False,False,False,False,
RUN-008,VIN-2027367,Sedan,2026-08-08 08:22:41,142.7,False,False,False,False,False,
RUN-008,VIN-2027368,Sedan,2026-08-08 08:23:55,143.93,False,False,False,False,False,
RUN-008,VIN-2027369,SUV,2026-08-08 08:25:15,145.25,False,False,False,False,False,
RUN-008,VIN-2027370,EV,2026-08-08 08:26:33,146.56,False,False,False,False,False,
RUN-008,VIN-2027371,Sedan,2026-08-08 08:28:03,148.06,False,False,False,False,False,
RUN-008,VIN-2027372,Sedan,2026-08-08 08:29:13,149.23,False,False,False,False,False,
RUN-008,VIN-2027373,EV,2026-08-08 08:30:46,150.77,False,False,False,False,False,
RUN-008,VIN-2027374,SUV,2026-08-08 08:31:59,151.98,False,False,False,False,False,
RUN-008,VIN-2027375,Sedan,2026-08-08 08:33:17,153.3,False,False,False,False,False,
RUN-008,VIN-2027376,EV,2026-08-08 08:34:43,154.73,False,False,False,False,False,
RUN-008,VIN-2027377,Sedan,2026-08-08 08:35:58,155.97,False,False,False,False,False,
RUN-008,VIN-2027378,SUV,2026-08-08 08:37:25,157.42,False,False,False,False,False,
RUN-008,VIN-2027379,SUV,2026-08-08 08:38:28,158.47,False,False,False,False,False,
RUN-008,VIN-2027380,Sedan,2026-08-08 08:39:58,159.98,False,False,False,False,False,
RUN-008,VIN-2027381,SUV,2026-08-08 08:41:25,161.43,False,False,False,False,False,
RUN-008,VIN-2027382,Sedan,2026-08-08 08:42:29,162.49,False,False,False,False,False,
RUN-008,VIN-2027383,EV,2026-08-08 08:44:00,164.0,False,False,False,False,False,
